Date,Open,High,Low,Close,Adj Close,Volume,Daily Return
2017-02-01,29.8956356048584,30.06641387939453,29.658443450927734,30.04743766784668,25.13726234436035,30031938,0.008277580644556748
2017-02-02,29.857685089111328,30.1043643951416,29.715370178222656,30.1043643951416,25.184885025024414,24634404,0.0018945054561498864
2017-02-03,30.407970428466797,30.58823585510254,30.284629821777344,30.445920944213867,25.47062873840332,37935252,0.01134584148766149
2017-02-06,30.360530853271484,30.67362403869629,30.303604125976562,30.57874870300293,25.581745147705078,25859258,0.004362531072278575
2017-02-07,30.66413688659668,30.69260025024414,30.303604125976562,30.436433792114258,25.462688446044922,24781648,-0.004653971063066309
2017-02-08,30.284629821777344,30.69260025024414,30.284629821777344,30.493358612060547,25.51030921936035,20194745,0.0018702178058038754
2017-02-09,30.493358612060547,30.872865676879883,30.493358612060547,30.7210636138916,25.700807571411133,25102380,0.007467504623825061
2017-02-10,30.74952507019043,30.7874755859375,30.57874870300293,30.69260025024414,25.67699432373047,23090189,-0.0009265563976733615
2017-02-13,30.77798843383789,31.015180587768555,30.77798843383789,30.939279556274414,25.883363723754883,21733585,0.00803713228357461
2017-02-14,30.863378524780273,31.091081619262695,30.69260025024414,31.072105407714844,25.994482040405273,24205532,0.004293040032830486
2017-02-15,31.100568771362305,31.859582901000977,31.015180587768555,31.793169021606445,26.597713470458984,48035523,0.023206133867797796
2017-02-16,31.736242294311523,32.15370178222656,31.51802635192871,31.897533416748047,26.685022354125977,40402244,0.0032825710286699117
2017-02-17,31.869070053100586,32.15370178222656,31.812143325805664,31.897533416748047,26.685022354125977,36882306,0.0
2017-02-21,31.850095748901367,32.06830978393555,31.764705657958984,31.897533416748047,26.685022354125977,25391598,0.0
2017-02-22,31.850095748901367,32.0208740234375,31.546489715576172,31.869070053100586,26.66120719909668,28676494,-0.0008924540033452555
2017-02-23,31.973434448242188,32.371917724609375,31.859582901000977,32.31499099731445,27.034265518188477,32122863,0.013992551661518027
2017-02-24,32.41935348510742,32.59013366699219,32.24857711791992,32.50474548339844,27.193008422851562,26046448,0.0058719148318004954
2017-02-27,32.476280212402344,32.694496154785156,32.40986633300781,32.523719787597656,27.20888328552246,23009136,0.0005837847149547937
2017-02-28,32.35293960571289,32.50474548339844,32.17267608642578,32.371917724609375,27.081886291503906,28964658,-0.004667482773397347
2017-03-01,32.51423263549805,32.76091003417969,32.305503845214844,32.65654754638672,27.32000732421875,34034925,0.008792630991495853
2017-03-02,32.694496154785156,32.96963882446289,32.65654754638672,32.74193572998047,27.39143943786621,26952993,0.0026146447473365253
2017-03-03,32.74193572998047,32.87476348876953,32.5996208190918,32.75142288208008,27.399377822875977,19800760,0.00028981262659710794
2017-03-06,32.5711555480957,32.703983306884766,32.33396530151367,32.59013366699219,27.26444435119629,19174263,-0.004924691084300159
2017-03-07,32.13472366333008,32.447818756103516,32.0208740234375,32.24857711791992,26.978702545166016,30783335,-0.01048038252126482
2017-03-08,32.17267608642578,32.35293960571289,31.99241065979004,32.17267608642578,26.915205001831055,23870360,-0.0023536173849968423
2017-03-09,32.14421463012695,32.390892028808594,32.04933547973633,32.305503845214844,27.026325225830078,20199594,0.004128529728510744
2017-03-10,32.390892028808594,32.561668395996094,32.25806427001953,32.362430572509766,27.07394790649414,20214666,0.0017620849400030725
2017-03-13,32.390892028808594,32.4003791809082,32.17267608642578,32.362430572509766,27.07394790649414,19988056,0.0
2017-03-14,32.27703857421875,32.5711555480957,32.23908996582031,32.466793060302734,27.1612606048584,15563469,0.0032249710557843425
2017-03-15,32.466793060302734,32.92219924926758,32.4288444519043,32.85578536987305,27.486682891845703,24279839,0.01198111868670404
2017-03-16,32.79886245727539,32.85578536987305,32.49525451660156,32.66603469848633,27.32794189453125,21816219,-0.005775196590256604
2017-03-17,32.694496154785156,32.808349609375,32.51423263549805,32.561668395996094,27.240631103515625,45736117,-0.003194927424560179
2017-03-20,32.637569427490234,32.73244857788086,32.561668395996094,32.618595123291016,27.28825569152832,18435514,0.0017482923883709311
2017-03-21,32.713470458984375,32.83681106567383,32.4288444519043,32.49525451660156,27.185070037841797,33083479,-0.0037813209775280354
2017-03-22,32.542694091796875,32.7703971862793,32.24857711791992,32.703983306884766,27.35968780517578,27528267,0.006423296577530158
2017-03-23,32.561668395996094,32.78937530517578,32.476280212402344,32.533206939697266,27.216821670532227,21378704,-0.005221775031238773
2017-03-24,32.51423263549805,32.51423263549805,32.20113754272461,32.25806427001953,26.98664093017578,28583110,-0.0084572968564387
2017-03-27,32.01138687133789,32.552181243896484,32.01138687133789,32.4288444519043,27.1295108795166,18852055,0.005294099021455612
2017-03-28,32.31499099731445,32.50474548339844,32.2296028137207,32.40986633300781,27.11363410949707,19327725,-0.0005852213882527879
2017-03-29,32.40986633300781,32.68500900268555,32.362430572509766,32.5711555480957,27.248565673828125,18214174,0.0049765208081713475
2017-03-30,32.438331604003906,32.67552185058594,32.4003791809082,32.59013366699219,27.26444435119629,15803465,0.0005827344293360959
2017-03-31,32.457305908203125,32.618595123291016,32.40986633300781,32.457305908203125,27.153318405151367,19616837,-0.004075855888111879
2017-04-03,32.362430572509766,32.59013366699219,32.35293960571289,32.48576736450195,27.17713165283203,19064752,0.0008769921718350115
2017-04-04,32.4288444519043,32.73244857788086,32.305503845214844,32.58064651489258,27.256505966186523,20324177,0.002920628798080749
2017-04-05,32.5711555480957,32.75142288208008,32.4003791809082,32.438331604003906,27.137453079223633,20321225,-0.004367870449373923
2017-04-06,32.390892028808594,32.59013366699219,32.31499099731445,32.362430572509766,27.07394790649414,17164706,-0.0023401301715418876
2017-04-07,32.34345245361328,32.49525451660156,32.296016693115234,32.35293960571289,27.066009521484375,14728069,-0.00029321120943215373
2017-04-10,32.381404876708984,32.466793060302734,32.2296028137207,32.296016693115234,27.018390655517578,16852722,-0.0017593604232274407
2017-04-11,32.27703857421875,32.33396530151367,32.01138687133789,32.191650390625,26.931079864501953,20155642,-0.003231531889846151
2017-04-12,32.14421463012695,32.24857711791992,31.982921600341797,32.18216323852539,26.923139572143555,26022628,-0.00029483750367043093
2017-04-13,32.14421463012695,32.27703857421875,32.08728790283203,32.14421463012695,26.891395568847656,13560553,-0.0011790602359296187
2017-04-17,32.16318893432617,32.305503845214844,32.08728790283203,32.25806427001953,26.98664093017578,15963462,0.0035418526749300128
2017-04-18,32.03036117553711,32.14421463012695,31.935483932495117,32.10626220703125,26.859642028808594,22293365,-0.004705991445759339
2017-04-19,32.11574935913086,32.17267608642578,31.831119537353516,31.888046264648438,26.677087783813477,25204302,-0.006796600073795345
2017-04-20,31.907020568847656,32.13472366333008,31.764705657958984,32.01138687133789,26.7802734375,19339319,0.0038679504495664485
2017-04-21,31.9165096282959,32.00189971923828,31.755218505859375,31.9165096282959,26.700895309448242,25552227,-0.002964052187032773
2017-04-24,32.23908996582031,32.286529541015625,31.925996780395508,32.01138687133789,26.7802734375,22438501,0.002972863910809309
2017-04-25,32.08728790283203,32.220115661621094,31.982921600341797,32.03036117553711,26.7961483001709,19756176,0.0005927819485469499
2017-04-26,32.12523651123047,32.286529541015625,32.11574935913086,32.11574935913086,26.867578506469727,20884483,0.002665689318429809
2017-04-27,32.220115661621094,32.27703857421875,32.03984832763672,32.12523651123047,26.875518798828125,15633139,0.0002955343503132646
2017-04-28,32.14421463012695,32.20113754272461,32.0208740234375,32.18216323852539,26.923139572143555,16842077,0.0017719015462318577
2017-05-01,32.15370178222656,32.24857711791992,32.03984832763672,32.04933547973633,26.81201934814453,23910833,-0.0041273130015637705
2017-05-02,31.859582901000977,31.99241065979004,31.195446014404297,31.888046264648438,26.677087783813477,42965678,-0.005032502870411126
2017-05-03,31.764705657958984,31.869070053100586,31.59392738342285,31.755218505859375,26.56596565246582,26155748,-0.004165452100625466
2017-05-04,31.726755142211914,31.869070053100586,31.612903594970703,31.736242294311523,26.55008888244629,26897869,-0.0005976357203509863
2017-05-05,31.726755142211914,31.764705657958984,31.52751350402832,31.764705657958984,26.573902130126953,22999966,0.0008969178139515144
2017-05-08,31.688804626464844,31.897533416748047,31.64136505126953,31.736242294311523,26.55008888244629,24781543,-0.0008961140732759443
2017-05-09,31.736242294311523,31.869070053100586,31.64136505126953,31.669828414916992,26.494525909423828,18028248,-0.0020927603394652605
2017-05-10,31.309297561645508,31.42314910888672,31.214420318603516,31.33776092529297,26.470487594604492,34829852,-0.0009072936387507502
2017-05-11,31.2998104095459,31.44212532043457,31.166982650756836,31.347248077392578,26.478498458862305,26421567,0.00030263380034778464
2017-05-12,31.204933166503906,31.37571144104004,31.204933166503906,31.31878662109375,26.4544620513916,18589187,-0.0009077707902526155
2017-05-15,31.280834197998047,31.48007583618164,31.119544982910156,31.42314910888672,26.542613983154297,20530444,0.003332214111609888
2017-05-16,30.891841888427734,31.119544982910156,30.73055076599121,30.929790496826172,26.12588119506836,42437834,-0.015700517980272166
2017-05-17,30.929790496826172,30.929790496826172,30.559772491455078,30.57874870300293,25.829360961914062,29931281,-0.011349673947467442
2017-05-18,30.55028533935547,30.75901222229004,30.426944732666016,30.569259643554688,25.82135009765625,24874822,-0.000310145662125505
2017-05-19,30.645160675048828,30.796964645385742,30.540796279907227,30.796964645385742,26.013689041137695,29885432,0.007448833726897419
2017-05-22,30.834915161132812,30.834915161132812,30.474382400512695,30.474382400512695,25.7412052154541,26725962,-0.010474632231233794
2017-05-23,30.474382400512695,30.62618637084961,30.436433792114258,30.493358612060547,25.757232666015625,18517410,0.0006226379234139934
2017-05-24,30.521821975708008,30.62618637084961,30.332067489624023,30.407970428466797,25.685110092163086,23576821,-0.0028000901644880116
2017-05-25,30.417457580566406,30.55028533935547,30.332067489624023,30.5123348236084,25.773263931274414,18227244,0.00343209893961971
2017-05-26,30.531309127807617,30.63567352294922,30.455408096313477,30.493358612060547,25.757232666015625,12330746,-0.000622011449598947
2017-05-30,30.417457580566406,30.65464973449707,30.379507064819336,30.483871459960938,25.749221801757812,16913643,-0.0003110141668434263
2017-05-31,30.62618637084961,31.110057830810547,30.483871459960938,30.977230072021484,26.165950775146484,30585499,0.01618413855754741
2017-06-01,30.996204376220703,31.166982650756836,30.85388946533203,31.034156799316406,26.214033126831055,25184803,0.0018375923771225544
2017-06-02,31.091081619262695,31.195446014404297,30.77798843383789,30.872865676879883,26.07779884338379,21984543,-0.005196998218020332
2017-06-05,30.844402313232422,30.910816192626953,30.55028533935547,30.69260025024414,25.9255313873291,14994836,-0.005838968885723994
2017-06-06,30.645160675048828,30.71157455444336,30.398481369018555,30.426944732666016,25.701135635375977,18831186,-0.008655396435299223
2017-06-07,30.436433792114258,30.5123348236084,30.265655517578125,30.360530853271484,25.645038604736328,17479641,-0.0021826673900913196
2017-06-08,30.360530853271484,30.455408096313477,30.04743766784668,30.123340606689453,25.444686889648438,35620773,-0.007812494189456509
2017-06-09,30.180265426635742,31.119544982910156,30.11385154724121,31.091081619262695,26.26212501525879,31764609,0.03212608310550302
2017-06-12,31.091081619262695,31.39468765258789,31.024667739868164,31.024667739868164,26.206022262573242,30435515,-0.0021362609709971725
2017-06-13,31.034156799316406,31.100568771362305,30.85388946533203,30.910816192626953,26.10985565185547,18093913,-0.0036696378318779033
2017-06-14,30.920303344726562,31.081594467163086,30.796964645385742,31.015180587768555,26.198013305664062,14568177,0.0033764129141147237
2017-06-15,30.948766708374023,31.33776092529297,30.891841888427734,31.129032135009766,26.294178009033203,19952115,0.0036706868664866388
2017-06-16,31.29032325744629,31.43263816833496,31.129032135009766,31.280834197998047,26.422401428222656,33600044,0.004876494680510657
2017-06-19,31.25237274169922,31.546489715576172,31.223909378051758,31.51802635192871,26.62275505065918,21922146,0.007582718133353206
2017-06-20,31.5085391998291,32.0208740234375,31.45161247253418,31.840606689453125,26.895235061645508,27473775,0.010234853998687843
2017-06-21,31.859582901000977,32.35293960571289,31.859582901000977,32.14421463012695,27.151683807373047,27134492,0.009535099624143228
2017-06-22,32.21062469482422,32.713470458984375,32.18216323852539,32.31499099731445,27.295936584472656,23352529,0.005312848297844397
2017-06-23,32.33396530151367,32.466793060302734,32.2296028137207,32.41935348510742,27.384090423583984,31668800,0.0032295590531770113
2017-06-26,32.40986633300781,32.457305908203125,32.2296028137207,32.296016693115234,27.27991485595703,14937604,-0.0038042369133149956
2017-06-27,32.381404876708984,32.381404876708984,32.0208740234375,32.03984832763672,27.06353187561035,16089942,-0.00793195218860554
2017-06-28,32.12523651123047,32.24857711791992,31.925996780395508,32.0208740234375,27.047500610351562,15594035,-0.0005923567305432531
2017-06-29,32.0208740234375,32.13472366333008,31.660341262817383,31.907020568847656,26.951330184936523,15724837,-0.0035556122837551163
2017-06-30,32.00189971923828,32.06830978393555,31.793169021606445,31.869070053100586,26.919273376464844,14242175,-0.0011894332580881795
2017-07-03,31.764705657958984,32.2296028137207,31.755218505859375,32.08728790283203,27.103601455688477,8971964,0.006847438883130774
2017-07-05,32.20113754272461,32.21062469482422,31.774194717407227,31.9165096282959,26.9593448638916,17072270,-0.005322414146058052
2017-07-06,31.9165096282959,31.944971084594727,31.44212532043457,31.51802635192871,26.62275505065918,14676318,-0.012485088748697248
2017-07-07,31.546489715576172,31.650854110717773,31.32827377319336,31.64136505126953,26.72693634033203,17914522,0.003913242242382875
2017-07-10,31.650854110717773,31.812143325805664,31.537002563476562,31.698291778564453,26.7750186920166,14256720,0.0017990221951482699
2017-07-11,31.688804626464844,31.755218505859375,31.356735229492188,31.47058868408203,26.582685470581055,12874083,-0.007183308577591974
2017-07-12,31.631879806518555,31.812143325805664,31.49905014038086,31.51802635192871,26.62275505065918,14577979,0.0015073563625642716
2017-07-13,31.51802635192871,31.631879806518555,31.2998104095459,31.574953079223633,26.670839309692383,14112006,0.0018061338483452705
2017-07-14,31.565465927124023,31.831119537353516,31.537002563476562,31.717267990112305,26.791053771972656,13175843,0.004507337053940574
2017-07-17,31.726755142211914,31.755218505859375,31.44212532043457,31.546489715576172,26.64680290222168,17733866,-0.005384292494753806
2017-07-18,31.52751350402832,31.679317474365234,31.347248077392578,31.650854110717773,26.734954833984375,15356148,0.0033081616615007192
2017-07-19,31.660341262817383,31.963947296142578,31.603416442871094,31.897533416748047,26.943315505981445,19825951,0.007793567383634015
2017-07-20,31.755218505859375,31.973434448242188,31.631879806518555,31.821632385253906,26.879207611083984,17870043,-0.002379361770945665
2017-07-21,31.755218505859375,31.859582901000977,31.679317474365234,31.764705657958984,26.831119537353516,12673718,-0.0017890435769631896
2017-07-24,31.669828414916992,31.736242294311523,31.47058868408203,31.612903594970703,26.70289421081543,15558937,-0.004778977871556012
2017-07-25,31.669828414916992,31.764705657958984,31.31878662109375,31.4041748046875,26.526586532592773,20856025,-0.006602568127287323
2017-07-26,31.39468765258789,31.4041748046875,31.148008346557617,31.204933166503906,26.358291625976562,16572674,-0.006344386090137544
2017-07-27,31.110057830810547,31.309297561645508,31.015180587768555,31.309297561645508,26.44644546508789,17561221,0.003344444335096952
2017-07-28,31.36622428894043,31.47058868408203,31.129032135009766,31.45161247253418,26.566654205322266,17116117,0.0045453647218134385
2017-07-31,31.5085391998291,31.679317474365234,31.44212532043457,31.461101531982422,26.57467269897461,23169660,0.00030182549862600716
2017-08-01,31.347248077392578,31.59392738342285,31.043643951416016,31.38519859313965,26.510555267333984,28072552,-0.0024127270490559294
2017-08-02,31.185958862304688,31.233396530151367,31.024667739868164,31.233396530151367,26.640039443969727,30412116,0.004884249889525849
2017-08-03,31.261859893798828,32.07780075073242,31.176471710205078,31.717267990112305,27.05274772644043,28739945,0.015492029707340649
2017-08-04,31.859582901000977,32.25806427001953,31.764705657958984,31.9165096282959,27.222686767578125,27183398,0.0062817663793759415
2017-08-07,31.831119537353516,31.869070053100586,31.546489715576172,31.603416442871094,26.955638885498047,13188280,-0.009809754796066938
2017-08-08,31.622390747070312,31.745731353759766,31.51802635192871,31.574953079223633,26.931364059448242,16986475,-0.0009005472343994736
2017-08-09,31.631879806518555,31.745731353759766,31.461101531982422,31.736242294311523,27.06892967224121,15807681,0.005108007618526367
2017-08-10,31.660341262817383,31.831119537353516,31.5085391998291,31.707780838012695,27.044652938842773,19062539,-0.0008968486634819417
2017-08-11,31.783681869506836,31.850095748901367,31.5085391998291,31.546489715576172,26.907081604003906,13626639,-0.005086821973643518
2017-08-14,31.622390747070312,31.660341262817383,31.44212532043457,31.603416442871094,26.955638885498047,13482241,0.0018046283208550395
2017-08-15,31.631879806518555,31.812143325805664,31.55597686767578,31.669828414916992,27.012283325195312,18048801,0.0021013948115968795
2017-08-16,31.622390747070312,31.774194717407227,31.55597686767578,31.650854110717773,26.996103286743164,11128764,-0.0005989881809457254
2017-08-17,31.584440231323242,31.736242294311523,31.261859893798828,31.261859893798828,26.664310455322266,15661175,-0.012290397169425149
2017-08-18,31.223909378051758,31.280834197998047,30.977230072021484,30.996204376220703,26.437726974487305,16326565,-0.008497631364389302
2017-08-21,30.929790496826172,31.185958862304688,30.66413688659668,31.081594467163086,26.510557174682617,17848752,0.002754782976070347
2017-08-22,31.081594467163086,31.51802635192871,31.024667739868164,31.45161247253418,26.82615852355957,14178619,0.011904742205054442
2017-08-23,31.37571144104004,31.679317474365234,31.37571144104004,31.537002563476562,26.898990631103516,16989953,0.0027149659717391472
2017-08-24,31.660341262817383,31.688804626464844,31.47058868408203,31.52751350402832,26.890897750854492,12140394,-0.0003008618561197718
2017-08-25,31.574953079223633,31.897533416748047,31.52751350402832,31.679317474365234,27.02037811279297,15171171,0.004815025632023184
2017-08-28,31.783681869506836,31.897533416748047,31.698291778564453,31.755218505859375,27.085115432739258,13033026,0.002395870245636589
2017-08-29,31.717267990112305,31.831119537353516,31.537002563476562,31.783681869506836,27.109392166137695,12884096,0.000896312716802905
2017-08-30,31.764705657958984,31.764705657958984,31.546489715576172,31.736242294311523,27.06892967224121,12394935,-0.0014925636712366241
2017-08-31,31.783681869506836,32.27703857421875,31.764705657958984,32.18216323852539,27.44927215576172,27300497,0.014050887424283509
2017-09-01,32.20113754272461,32.381404876708984,32.08728790283203,32.220115661621094,27.481639862060547,19160771,0.0011791826797868943
2017-09-05,32.14421463012695,32.41935348510742,32.0208740234375,32.06830978393555,27.35216522216797,15068616,-0.004711314191673255
2017-09-06,32.21062469482422,32.362430572509766,32.17267608642578,32.24857711791992,27.505918502807617,13925764,0.005621247144084851
2017-09-07,32.296016693115234,32.381404876708984,32.07780075073242,32.24857711791992,27.505918502807617,18831923,0.0
2017-09-08,32.21062469482422,32.49525451660156,32.06830978393555,32.35293960571289,27.594932556152344,16276290,0.0032361781823662117
2017-09-11,32.34345245361328,32.58064651489258,32.23908996582031,32.561668395996094,27.77296257019043,17263993,0.006451547351160158
2017-09-12,32.618595123291016,33.91840744018555,32.5996208190918,33.55787658691406,28.622663497924805,39268351,0.0305945368840983
2017-09-13,33.45351028442383,33.61479949951172,33.178367614746094,33.263755798339844,28.37179946899414,22115450,-0.008764524271085095
2017-09-14,33.254268646240234,34.0037956237793,33.20683288574219,33.89942932128906,28.913982391357422,28907847,0.01910992367459108
2017-09-15,33.776092529296875,33.88994216918945,33.43453598022461,33.54838562011719,28.61456871032715,30430139,-0.010355324872846627
2017-09-18,33.56736373901367,33.72865295410156,33.406070709228516,33.72865295410156,28.768327713012695,17850755,0.005373451693159836
2017-09-19,33.83301544189453,33.83301544189453,33.53889846801758,33.6337776184082,28.687406539916992,16539579,-0.0028128563433702514
2017-09-20,34.08918380737305,34.35483932495117,33.9753303527832,34.14611053466797,29.124391555786133,27066825,0.015232642771701999
2017-09-21,34.2125244140625,34.33586120605469,34.07020950317383,34.12713623046875,29.108211517333984,16580579,-0.0005555494067972511
2017-09-22,34.25047302246094,34.26945114135742,33.937381744384766,34.117645263671875,29.10010528564453,15394092,-0.0002784860789067922
2017-09-25,34.06072235107422,34.184059143066406,33.62428665161133,33.69070053100586,28.735952377319336,23379828,-0.012513800371190986
2017-09-26,33.69070053100586,33.82352828979492,33.43453598022461,33.49146270751953,28.566017150878906,18508029,-0.005913679985583342
2017-09-27,33.44402313232422,33.709678649902344,33.3870964050293,33.6337776184082,28.687406539916992,15502759,0.004249433457836904
2017-09-28,33.46299743652344,33.946868896484375,33.41556167602539,33.776092529296875,28.80879020690918,19038086,0.004231252721409007
2017-09-29,33.81404113769531,33.870967864990234,33.53889846801758,33.870967864990234,28.889713287353516,16867900,0.0028089718403006003
2017-10-02,33.842506408691406,34.25047302246094,33.67172622680664,34.22201156616211,29.189128875732422,17541300,0.010364089992889403
2017-10-03,34.1745719909668,34.34535217285156,33.91840744018555,34.28842544555664,29.245771408081055,14328392,0.0019405352105497098
2017-10-04,34.326377868652344,34.38330078125,34.06072235107422,34.117645263671875,29.10010528564453,11435268,-0.004980758428422716
2017-10-05,34.041744232177734,34.15559768676758,33.91840744018555,34.15559768676758,29.132482528686523,14340408,0.0011126160102921112
2017-10-06,34.14611053466797,34.28842544555664,34.098670959472656,34.20303726196289,29.17293930053711,12711345,0.0013887169351511908
2017-10-09,34.2125244140625,34.29791259765625,34.08918380737305,34.28842544555664,29.245771408081055,10278081,0.002496563914716754
2017-10-10,34.51612854003906,34.639469146728516,34.184059143066406,34.53510284423828,29.4561767578125,18697433,0.0071943853624358844
2017-10-11,34.50664138793945,34.61100769042969,34.34535217285156,34.582542419433594,29.496639251708984,18163687,0.0013736505667101273
2017-10-12,34.61100769042969,34.724857330322266,34.4212532043457,34.487667083740234,29.41571617126465,14750098,-0.0027434678152239433
2017-10-13,34.50664138793945,34.6204948425293,34.39278793334961,34.47817611694336,29.407621383666992,13458842,-0.00027518580715579777
2017-10-16,34.487667083740234,34.61100769042969,34.041744232177734,34.13662338256836,29.116302490234375,14315006,-0.009906237897717718
2017-10-17,34.08918380737305,34.468692779541016,33.91840744018555,34.34535217285156,29.294330596923828,14776764,0.00611437893768163
2017-10-18,34.39278793334961,34.43074035644531,33.956356048583984,33.99430847167969,28.99491310119629,15196572,-0.010221004871126205
2017-10-19,34.051231384277344,34.51612854003906,34.0037956237793,34.38330078125,29.326698303222656,20858028,0.011442876233785926
2017-10-20,34.44022750854492,34.554080963134766,34.184059143066406,34.554080963134766,29.47235679626465,18447319,0.004966753895578657
2017-10-23,34.44022750854492,34.89563751220703,34.44022750854492,34.53510284423828,29.4561767578125,15978008,-0.000548990315365594
2017-10-24,34.582542419433594,34.658443450927734,34.14611053466797,34.411766052246094,29.350975036621094,15826126,-0.003571465572615562
2017-10-25,34.34535217285156,34.487667083740234,34.07969665527344,34.30739974975586,29.26195526123047,17523488,-0.0030329409935975216
2017-10-26,34.24098587036133,34.36432647705078,33.776092529296875,33.90891647338867,28.92207908630371,18374277,-0.011614950945436742
2017-10-27,33.709678649902344,33.91840744018555,33.58633804321289,33.776092529296875,28.80879020690918,15746865,-0.00391703788156017
2017-10-30,33.61479949951172,33.65275192260742,33.225807189941406,33.34914779663086,28.444629669189453,26679586,-0.012640605006467465
2017-10-31,33.254268646240234,33.52941131591797,32.35293960571289,33.263755798339844,28.37179946899414,24794085,-0.002560420052654111
2017-11-01,33.2163200378418,33.89942932128906,33.11195373535156,33.45351028442383,28.533647537231445,16557497,0.005704540116117096
2017-11-02,33.46299743652344,33.69070053100586,33.235294342041016,33.64326477050781,28.695493698120117,13880021,0.005672116075503109
2017-11-03,33.6337776184082,33.73814010620117,33.51043701171875,33.72865295410156,28.768327713012695,9358255,0.002538169081835573
2017-11-06,33.7666015625,33.785579681396484,33.320682525634766,33.51043701171875,28.58220100402832,11200542,-0.0064698480509933765
2017-11-07,33.49146270751953,33.60531234741211,33.43453598022461,33.54838562011719,28.61456871032715,11480906,0.00113244274974722
2017-11-08,33.55787658691406,33.57685089111328,33.235294342041016,33.52941131591797,28.598388671875,14302148,-0.0005654475737846276
2017-11-09,33.28273010253906,33.44402313232422,33.05502700805664,33.396583557128906,28.745380401611328,14088713,0.005139860550286368
2017-11-10,33.30170822143555,33.3870964050293,33.0170783996582,33.37760925292969,28.72904396057129,15858589,-0.000568315354042892
2017-11-13,33.41556167602539,33.66223907470703,33.339656829833984,33.49146270751953,28.827045440673828,25072657,0.0034112336016833833
2017-11-14,33.44402313232422,33.870967864990234,33.41556167602539,33.56736373901367,28.892372131347656,17278538,0.0022661597702848812
2017-11-15,33.47248458862305,33.68121337890625,33.425048828125,33.54838562011719,28.876039505004883,13646138,-0.0005652919832447312
2017-11-16,33.52941131591797,33.75711441040039,33.44402313232422,33.73814010620117,29.039369583129883,13625901,0.005656249296122962
2017-11-17,33.55787658691406,33.67172622680664,33.36812210083008,33.55787658691406,28.884206771850586,15649265,-0.00534318800672029
2017-11-20,33.56736373901367,33.6337776184082,33.46299743652344,33.53889846801758,28.867874145507812,12455540,-0.0005654517872615283
2017-11-21,33.58633804321289,33.89942932128906,33.56736373901367,33.71916580200195,29.023038864135742,13333100,0.0053749963660580935
2017-11-22,33.6337776184082,33.68121337890625,33.51043701171875,33.61479949951172,28.933202743530273,11122967,-0.003095338190670316
2017-11-24,33.69070053100586,33.73814010620117,33.55787658691406,33.67172622680664,28.982194900512695,6742754,0.0016932849576556386
2017-11-27,33.700191497802734,33.82352828979492,33.56736373901367,33.67172622680664,28.982194900512695,10848611,0.0
2017-11-28,33.7666015625,34.051231384277344,33.700191497802734,34.013282775878906,29.27618408203125,13687033,0.01014378595298715
