Date,neg,neu,pos,compound
2020-06-30,0.07766666666666666,0.8565,0.06583333333333334,0.017516666666666663
2020-07-01,0.04328571428571428,0.7872857142857143,0.1692857142857143,0.5574
2020-07-02,0.043000000000000003,0.8744999999999999,0.0825,0.18216666666666667
2020-07-06,0.2385,0.736,0.02525,-0.560675
2020-07-07,0.036250000000000004,0.8345,0.1295,0.39835
2020-07-08,0.03966666666666666,0.8523333333333333,0.108,0.3520666666666667
2020-07-09,0.14866666666666667,0.7243333333333334,0.127,0.06583333333333331
2020-07-10,0.069,0.7053333333333334,0.225,0.8105333333333333
2020-07-13,0.12833333333333333,0.8093333333333333,0.062,-0.39516666666666667
2020-07-14,0.0206,0.8710000000000001,0.10840000000000001,0.50286
2020-07-15,0.0,1.0,0.0,0.0
2020-07-16,0.02266666666666667,0.8356666666666666,0.14133333333333334,0.6006
2020-07-17,0.07828571428571429,0.7872857142857143,0.13442857142857143,0.22960000000000003
2020-07-20,0.024000000000000004,0.8141666666666666,0.16183333333333333,0.41795
2020-07-21,0.02816666666666667,0.9185,0.05316666666666667,0.2017
2020-07-22,0.04145454545454546,0.8338181818181819,0.12481818181818181,0.3013272727272727
2020-07-23,0.08633333333333333,0.7306666666666667,0.18283333333333332,0.17645
2020-07-24,0.007666666666666666,0.9041666666666667,0.08816666666666667,0.35298333333333337
2020-07-27,0.01675,0.93825,0.045,0.043675
2020-07-28,0.0662857142857143,0.8277142857142857,0.106,0.27964285714285714
2020-07-29,0.034999999999999996,0.8585714285714285,0.10614285714285714,0.2464714285714286
2020-07-30,0.0,0.91075,0.08925,0.49205
2020-07-31,0.081,0.8425,0.07625,-0.006100000000000001
2020-08-03,0.0665,0.8285,0.10500000000000001,0.19945000000000002
2020-08-04,0.088,0.912,0.0,-0.4404
2020-08-05,0.02775,0.92325,0.04925,0.11869999999999999
2020-08-06,0.201,0.799,0.0,-0.6486
2020-08-07,0.0242,0.7807999999999999,0.195,0.3785
2020-08-10,0.0195,0.901,0.0795,0.3251
2020-08-11,0.0255,0.8625,0.1115,0.158
2020-08-12,0.058499999999999996,0.81775,0.1235,0.343425
2020-08-14,0.0,0.9006000000000001,0.0994,0.38672
2020-08-17,0.0,0.939,0.061,0.296
2020-08-18,0.0385,0.8875,0.074,0.3062
2020-08-19,0.0525,0.714,0.23349999999999999,0.24465000000000003
2020-08-20,0.049,0.826,0.125,0.4785
2020-08-21,0.074,0.87,0.057,-0.128
2020-08-24,0.026999999999999996,0.9209999999999999,0.051833333333333335,0.11173333333333335
2020-08-25,0.0182,0.9347999999999999,0.047,0.18056
2020-08-26,0.061,0.865,0.0738,-0.0008199999999999985
2020-08-27,0.0,0.949,0.051,0.4767
2020-08-28,0.0175,0.9065,0.07575,0.361225
2020-08-31,0.0,1.0,0.0,0.0
2020-09-01,0.0726,0.8300000000000001,0.0974,0.12300000000000003
2020-09-02,0.0805,0.9195,0.0,-0.31805
2020-09-03,0.1062,0.8022,0.09140000000000001,0.17002
2020-09-04,0.08249999999999999,0.7674000000000001,0.1502,0.21951
2020-09-08,0.050333333333333334,0.7758333333333334,0.17400000000000002,0.24168333333333333
2020-09-09,0.0304,0.9365,0.0331,0.09392
2020-09-10,0.06475,0.844375,0.090875,0.12785000000000002
2020-09-11,0.03,0.8299285714285715,0.14007142857142857,0.23894285714285715
2020-09-14,0.012,0.9432,0.044700000000000004,0.18897999999999998
2020-09-15,0.04583333333333334,0.8608333333333333,0.09333333333333334,0.002250000000000011
2020-09-16,0.0185,0.9685,0.013,0.0015000000000000013
2020-09-17,0.0264,0.9094,0.06420000000000001,0.00242
2020-09-18,0.0392,0.7455999999999999,0.2152,0.7017
2020-09-21,0.0,0.8116666666666666,0.18833333333333332,0.3949
2020-09-22,0.0,0.908,0.092,0.37522
2020-09-23,0.0,0.90575,0.09425,0.2225875
2020-09-24,0.0,0.9875999999999999,0.0124,0.09176
2020-09-25,0.016714285714285716,0.9,0.08328571428571428,0.22510000000000002
2020-09-28,0.008833333333333334,0.9289999999999999,0.06216666666666667,0.10666666666666667
2020-09-29,0.0178,0.9116,0.0706,0.23468
2020-09-30,0.028666666666666663,0.8136666666666666,0.15766666666666665,0.29863333333333336
2020-10-01,0.0,0.8816,0.11839999999999999,0.42586
2020-10-02,0.05863636363636364,0.7960909090909091,0.14527272727272728,0.2249272727272727
2020-10-05,0.086,0.7945,0.119375,0.08898749999999998
2020-10-06,0.01636363636363636,0.9251818181818181,0.058454545454545453,0.12048181818181818
2020-10-07,0.1015,0.7030000000000001,0.1955,0.5261499999999999
2020-10-08,0.0,0.8280000000000001,0.172,0.68005
2020-10-12,0.0,1.0,0.0,0.0
2020-10-13,0.0515,0.8975,0.0515,0.0
2020-10-14,0.039,0.94825,0.01275,-0.04420000000000002
2020-10-15,0.05933333333333333,0.8283333333333333,0.11233333333333334,0.28496666666666665
2020-10-16,0.054117647058823534,0.8255882352941176,0.12023529411764707,0.19541764705882353
2020-10-19,0.06575,0.887,0.04725,-0.068925
2020-10-20,0.08671428571428572,0.8278571428571428,0.08557142857142856,0.09975714285714288
2020-10-21,0.1044,0.8756,0.020200000000000003,-0.2
2020-10-22,0.0228,0.9366,0.040600000000000004,0.16040000000000001
2020-10-23,0.07766666666666668,0.8558333333333333,0.0665,-0.16901666666666668
2020-10-26,0.024363636363636365,0.84,0.13563636363636364,0.27543636363636365
2020-10-27,0.04241666666666666,0.9308333333333333,0.02666666666666667,-0.011199999999999996
2020-10-28,0.060714285714285714,0.8688571428571429,0.07042857142857142,0.06275714285714286
2020-10-29,0.0,1.0,0.0,0.0
2020-10-30,0.0,0.872,0.128,0.37870000000000004
2020-11-02,0.0,0.8049999999999999,0.195,0.26115
2020-11-03,0.048666666666666664,0.8673333333333333,0.084,-0.05183333333333334
2020-11-04,0.0385,0.89575,0.06575,0.21275
2020-11-05,0.18566666666666667,0.6796666666666665,0.13466666666666668,0.1609333333333333
2020-11-06,0.023393939393939394,0.8207272727272727,0.15584848484848485,0.547960606060606
2020-11-09,0.03307594936708861,0.8414430379746836,0.12546835443037974,0.2781392405063291
2020-11-10,0.028157894736842104,0.8736666666666667,0.09819298245614036,0.2596070175438596
2020-11-11,0.02860869565217391,0.8482173913043478,0.12315217391304348,0.28392391304347825
2020-11-12,0.059477272727272726,0.843840909090909,0.09665909090909092,0.1837909090909091
2020-11-13,0.0483974358974359,0.8433205128205128,0.10829487179487178,0.23817307692307693
2020-11-16,0.036043478260869566,0.8577391304347827,0.10621739130434783,0.22603695652173914
2020-11-17,0.04455813953488372,0.8419302325581396,0.11351162790697675,0.3178093023255814
2020-11-18,0.02941025641025641,0.8375384615384616,0.13305128205128205,0.3083153846153846
2020-11-19,0.051043478260869565,0.8117391304347826,0.13726086956521738,0.27683043478260866
2020-11-20,0.04763793103448276,0.853551724137931,0.09882758620689655,0.22108620689655173
2020-11-23,0.05715151515151515,0.7898181818181819,0.15300000000000002,0.2564757575757576
2020-11-24,0.0328695652173913,0.8696956521739131,0.09734782608695651,0.2429478260869565
2020-11-25,0.059375,0.875375,0.065125,0.16511874999999998
2020-11-27,0.04064102564102564,0.8217435897435897,0.13758974358974357,0.2769102564102564
2020-11-30,0.041423076923076924,0.8396923076923077,0.1188846153846154,0.24318076923076923
2020-12-01,0.06786206896551725,0.8383793103448276,0.09375862068965517,0.15108620689655172
2020-12-02,0.042911111111111115,0.8562,0.10088888888888889,0.17077777777777778
2020-12-03,0.07086842105263158,0.8168684210526316,0.11221052631578948,0.1877026315789474
2020-12-04,0.04887804878048781,0.8542682926829268,0.09687804878048781,0.20693170731707317
2020-12-07,0.050516129032258064,0.8311612903225807,0.11835483870967742,0.23450322580645164
2020-12-08,0.04128571428571428,0.8725714285714286,0.08611428571428571,0.17983428571428572
2020-12-09,0.1113,0.8148666666666666,0.07366666666666667,-0.06897666666666666
2020-12-10,0.0665,0.8131111111111111,0.12036111111111111,0.14929722222222222
2020-12-11,0.05375,0.8726625,0.0736,0.09365625
2020-12-14,0.052341463414634144,0.834609756097561,0.11304878048780487,0.18656829268292682
2020-12-15,0.047,0.8390909090909091,0.11390909090909092,0.19920454545454547
2020-12-16,0.035526315789473684,0.8750526315789474,0.08939473684210526,0.13086052631578948
2020-12-17,0.06385365853658537,0.8691463414634146,0.06702439024390243,-0.01721219512195122
2020-12-18,0.05044615384615384,0.8517384615384616,0.09781538461538461,0.13757384615384616
2020-12-21,0.02666666666666667,0.8794444444444445,0.09388888888888888,0.18696666666666667
2020-12-22,0.03333333333333333,0.891361111111111,0.07530555555555556,0.14121944444444445
2020-12-23,0.016709677419354838,0.8833870967741935,0.09990322580645161,0.24156129032258067
2020-12-24,0.045075,0.8779,0.077025,0.1061625
2020-12-28,0.030708333333333334,0.8571666666666666,0.11208333333333333,0.18864999999999998
2020-12-29,0.03912,0.87628,0.0846,0.120164
2020-12-30,0.03236111111111111,0.8811944444444444,0.08641666666666666,0.15977222222222223
2020-12-31,0.03628571428571429,0.8655714285714285,0.09814285714285714,0.1758357142857143
2021-01-04,0.042516129032258064,0.8742258064516129,0.08319354838709678,0.15390645161290323
2021-01-05,0.037083333333333336,0.89975,0.063125,0.04809166666666667
2021-01-06,0.018115384615384613,0.8885769230769232,0.09330769230769231,0.2184730769230769
2021-01-07,0.042772727272727275,0.8985,0.058681818181818175,0.03430454545454546
2021-01-08,0.037538461538461534,0.885673076923077,0.07682692307692308,0.09965769230769231
2021-01-11,0.046,0.884025,0.06995,0.0814675
2021-01-12,0.021166666666666667,0.8723,0.10656666666666667,0.17466666666666666
2021-01-13,0.024913043478260868,0.9274782608695652,0.04765217391304348,0.061882608695652166
2021-01-14,0.01663157894736842,0.8229473684210525,0.16036842105263158,0.3289421052631579
2021-01-15,0.05677083333333333,0.8611041666666667,0.08214583333333333,0.079975
2021-01-19,0.046799999999999994,0.8600999999999999,0.09305,0.10969500000000001
2021-01-20,0.013076923076923078,0.9198076923076923,0.06711538461538462,0.16335384615384616
2021-01-21,0.050625,0.8679375,0.08134374999999999,0.102678125
2021-01-22,0.05814634146341463,0.857609756097561,0.08429268292682927,0.10878048780487805
2021-01-25,0.06323333333333334,0.8470666666666666,0.08969999999999999,0.06845666666666668
2021-01-26,0.03488235294117647,0.8944117647058824,0.0706764705882353,0.11085588235294118
2021-01-27,0.061384615384615385,0.8682820512820513,0.07035897435897435,-0.0015076923076923082
2021-01-28,0.03346428571428571,0.8430714285714285,0.12342857142857143,0.16631428571428572
2021-01-29,0.06206521739130435,0.8213478260869564,0.11660869565217391,0.17316956521739132
2021-02-01,0.02025,0.9062916666666667,0.0735,0.11044583333333334
2021-02-02,0.03165909090909091,0.9037727272727273,0.06459090909090909,0.10796590909090908
2021-02-03,0.031629629629629626,0.9042962962962963,0.06403703703703705,0.06495555555555556
2021-02-04,0.02852,0.8846,0.08683999999999999,0.19735599999999998
2021-02-05,0.021333333333333333,0.8819,0.09676666666666667,0.22086
2021-02-08,0.040749999999999995,0.8953,0.06394999999999999,0.03256000000000001
2021-02-09,0.037809523809523814,0.8973333333333334,0.06490476190476191,0.07094761904761905
2021-02-10,0.029653846153846156,0.8966923076923077,0.07376923076923077,0.15053461538461538
2021-02-11,0.023923076923076922,0.8800384615384615,0.096,0.15273076923076923
2021-02-12,0.019904761904761904,0.9088809523809525,0.07123809523809524,0.12925
2021-02-16,0.044079999999999994,0.90768,0.0482,0.078832
2021-02-17,0.02088888888888889,0.906888888888889,0.07222222222222222,0.0650037037037037
2021-02-18,0.02678125,0.8798125,0.09340625,0.1755375
2021-02-19,0.029651162790697672,0.8936976744186047,0.07665116279069768,0.07529767441860465
2021-02-22,0.08905263157894737,0.82,0.09105263157894737,0.08182105263157893
2021-02-23,0.018076923076923077,0.8779230769230769,0.10400000000000001,0.2769384615384615
2021-02-24,0.06352631578947368,0.8550000000000001,0.0813157894736842,0.13037894736842104
2021-02-25,0.016999999999999998,0.8698235294117648,0.1131764705882353,0.23294705882352942
2021-02-26,0.06741935483870967,0.8559354838709677,0.07683870967741936,0.05370967741935484
2021-03-01,0.01955,0.9205,0.06,0.16753
2021-03-02,0.023588235294117646,0.8872352941176471,0.0891764705882353,0.24267647058823527
2021-03-03,0.0954,0.8747999999999999,0.0298,-0.05969
2021-03-04,0.021,0.8685833333333334,0.11033333333333334,0.27069166666666666
2021-03-05,0.036000000000000004,0.9010666666666667,0.063,0.12420666666666666
2021-03-08,0.003,0.8957777777777777,0.10122222222222223,0.27867777777777775
2021-03-09,0.03781818181818181,0.8721818181818182,0.09,0.1932
2021-03-10,0.03772727272727273,0.8651818181818182,0.09718181818181817,0.1635181818181818
2021-03-11,0.0697857142857143,0.8855000000000001,0.044642857142857144,0.025814285714285724
2021-03-12,0.01935294117647059,0.9358823529411765,0.044823529411764707,0.04382941176470589
2021-03-15,0.029555555555555557,0.8966666666666667,0.07366666666666667,0.24259999999999998
2021-03-16,0.0,0.9393333333333334,0.060666666666666674,0.17215555555555553
2021-03-17,0.044222222222222225,0.8806666666666667,0.0751111111111111,0.08018888888888889
2021-03-18,0.09633333333333333,0.8163333333333332,0.08733333333333333,-0.07790000000000001
2021-03-19,0.08918181818181818,0.8689090909090909,0.042,-0.2004818181818182
2021-03-22,0.053000000000000005,0.87075,0.07625,0.030637500000000005
2021-03-23,0.10045454545454545,0.875,0.024545454545454547,-0.16285454545454545
2021-03-24,0.058545454545454546,0.7976363636363636,0.14381818181818182,0.07587272727272727
2021-03-25,0.0853,0.8755000000000001,0.0393,-0.08256
2021-03-26,0.06315789473684212,0.8148947368421053,0.12189473684210525,0.1165684210526316
2021-03-29,0.073875,0.8565,0.069625,0.0822625
2021-03-30,0.037333333333333336,0.916888888888889,0.046000000000000006,0.09535555555555555
2021-03-31,0.03376923076923077,0.8166153846153846,0.14961538461538462,0.2093923076923077
2021-04-01,0.03841379310344828,0.8632758620689656,0.09824137931034484,0.2103655172413793
2021-04-05,0.0254,0.9410000000000001,0.0336,0.11716
2021-04-06,0.06485714285714286,0.8934285714285713,0.04171428571428571,-0.08892857142857143
2021-04-07,0.03386666666666667,0.9023333333333333,0.06380000000000001,0.16671333333333335
2021-04-08,0.052,0.8534545454545455,0.09454545454545454,0.07676363636363638
2021-04-09,0.012692307692307694,0.8923846153846153,0.09499999999999999,0.24723846153846155
2021-04-12,0.0495,0.880375,0.07012499999999999,0.09617500000000001
2021-04-13,0.017214285714285717,0.9042142857142857,0.07857142857142858,0.1431214285714286
2021-04-14,0.03173333333333333,0.8546666666666667,0.11353333333333333,0.2711866666666667
2021-04-15,0.015,0.8780625,0.1069375,0.17458125000000002
2021-04-16,0.06104761904761905,0.879,0.059904761904761905,0.01623333333333334
2021-04-19,0.0827,0.8349,0.0824,0.04755000000000002
2021-04-20,0.0422,0.767,0.1908,0.18641999999999997
2021-04-21,0.01011111111111111,0.8497777777777777,0.14011111111111113,0.23860000000000003
2021-04-22,0.056333333333333326,0.922,0.021666666666666667,-0.06978333333333332
2021-04-23,0.02075,0.8895,0.08975,0.132125
2021-04-26,0.012416666666666668,0.9194166666666667,0.06824999999999999,0.160825
2021-04-27,0.09371428571428572,0.8398571428571427,0.0662857142857143,-0.16018571428571432
2021-04-28,0.0,0.9082000000000001,0.0918,0.25224
2021-04-29,0.013888888888888888,0.8892222222222222,0.09688888888888889,0.11532222222222223
2021-04-30,0.0,0.9514444444444445,0.04855555555555555,0.15475555555555556
2021-05-03,0.006181818181818182,0.9555454545454545,0.03827272727272728,0.0838090909090909
2021-05-04,0.07368,0.8692799999999999,0.05704,0.008475999999999997
2021-05-05,0.049833333333333334,0.8342777777777778,0.11588888888888887,0.2853333333333333
2021-05-06,0.0831923076923077,0.8286923076923076,0.08811538461538461,0.0347423076923077
2021-05-07,0.026045454545454542,0.8609545454545454,0.11304545454545455,0.17199545454545453
2021-05-10,0.08026315789473684,0.8429473684210528,0.07684210526315789,0.017215789473684216
2021-05-11,0.0735,0.8865714285714287,0.039928571428571424,-0.07718571428571429
2021-05-12,0.05272727272727273,0.7899090909090909,0.15736363636363634,0.17682727272727272
2021-05-13,0.0355,0.83325,0.1313125,0.2955875
2021-05-14,0.039714285714285716,0.8995714285714286,0.060642857142857144,0.06079285714285714
2021-05-17,0.01725,0.9266500000000001,0.05615,0.14547499999999997
2021-05-18,0.029333333333333336,0.8315555555555556,0.1391111111111111,0.2921222222222222
2021-05-19,0.08020000000000001,0.8416,0.0782,0.05764999999999999
2021-05-20,0.041400000000000006,0.8495000000000001,0.1092,0.0452
2021-05-21,0.016095238095238096,0.9075238095238095,0.07638095238095238,0.23146190476190479
2021-05-24,0.0,0.945923076923077,0.054076923076923085,0.17217692307692306
2021-05-25,0.021363636363636366,0.8614545454545454,0.11709090909090909,0.24426363636363638
2021-05-26,0.07546153846153845,0.8603846153846154,0.06407692307692307,0.013184615384615385
2021-05-27,0.050333333333333334,0.8210000000000001,0.12866666666666668,0.2612
2021-05-28,0.019866666666666664,0.8853333333333333,0.09486666666666667,0.24123999999999998
2021-06-01,0.0075,0.9564999999999999,0.036,0.07862
2021-06-02,0.07536363636363635,0.8591818181818183,0.06545454545454546,-0.023672727272727265
2021-06-03,0.06814285714285714,0.8334285714285714,0.09842857142857143,-0.02729999999999999
2021-06-04,0.05366666666666667,0.8400000000000001,0.10622222222222222,0.1459777777777778
2021-06-07,0.04633333333333334,0.863,0.09075,0.11610833333333333
2021-06-08,0.0716,0.8816,0.0468,-0.08714
2021-06-09,0.06672222222222222,0.8671666666666666,0.06616666666666667,0.02052222222222221
2021-06-10,0.029785714285714287,0.8740714285714286,0.09607142857142857,0.1563142857142857
2021-06-11,0.0970952380952381,0.8812857142857143,0.02161904761904762,-0.1978714285714286
2021-06-14,0.04421428571428571,0.8795714285714286,0.07621428571428572,0.10152142857142855
2021-06-15,0.002916666666666667,0.9138333333333333,0.08325,0.28849166666666665
2021-06-16,0.0,1.0,0.0,0.0
2021-06-17,0.0706,0.85335,0.076,0.04282
2021-06-18,0.058625,0.896625,0.04475,-0.036512499999999996
2021-06-21,0.10355555555555555,0.8315555555555556,0.06488888888888888,-0.10322222222222223
2021-06-22,0.0534,0.891,0.055600000000000004,0.07947
2021-06-23,0.06472222222222222,0.8783333333333334,0.057,-0.013016666666666664
2021-06-24,0.058600000000000006,0.8634000000000001,0.078,-0.03586000000000002
2021-06-25,0.08199999999999999,0.8679230769230769,0.05007692307692308,-0.03934615384615385
2021-06-28,0.06323076923076923,0.8046153846153847,0.13215384615384615,0.13502307692307694
2021-06-29,0.0071428571428571435,0.9017142857142858,0.09114285714285715,0.3079571428571429
2021-06-30,0.0,1.0,0.0,0.0
2021-07-01,0.045454545454545456,0.876909090909091,0.07754545454545454,0.07917272727272727
2021-07-02,0.044687500000000005,0.8552500000000001,0.1000625,0.1779375
2021-07-06,0.034333333333333334,0.8869333333333334,0.0788,0.13484000000000002
2021-07-07,0.028875,0.92875,0.042374999999999996,0.068125
2021-07-08,0.041999999999999996,0.8954285714285714,0.06257142857142857,0.03201428571428572
2021-07-09,0.07092307692307692,0.8678846153846155,0.06111538461538461,-0.08211153846153846
2021-07-12,0.06278571428571429,0.8958571428571428,0.04121428571428571,-0.04127857142857143
2021-07-13,0.07922222222222222,0.8903333333333333,0.030555555555555558,-0.151
2021-07-14,0.010714285714285716,0.9640000000000001,0.025285714285714283,0.06032857142857143
2021-07-15,0.0335,0.8889999999999999,0.0775,0.22018333333333331
2021-07-16,0.023384615384615386,0.9172307692307692,0.05938461538461538,0.11656153846153847
2021-07-19,0.033363636363636366,0.9146363636363636,0.052000000000000005,0.03079090909090909
2021-07-20,0.08411111111111111,0.8606666666666666,0.05533333333333333,-0.09906666666666668
2021-07-21,0.053285714285714283,0.9096428571428571,0.037071428571428575,-0.023600000000000003
2021-07-22,0.12000000000000001,0.799076923076923,0.08092307692307693,-0.16742307692307692
2021-07-23,0.02033333333333333,0.8915000000000001,0.08816666666666667,0.1614875
2021-07-26,0.0372,0.8422000000000001,0.1206,0.19208
2021-07-27,0.0315,0.8963571428571429,0.07214285714285715,0.11658571428571429
2021-07-28,0.007071428571428571,0.9345357142857144,0.05832142857142857,0.115125
2021-07-29,0.020666666666666667,0.892,0.08733333333333333,0.26226666666666665
2021-07-30,0.03741666666666667,0.8486666666666668,0.11383333333333334,0.1615
2021-08-02,0.0,0.8632727272727273,0.13672727272727273,0.38074545454545455
2021-08-03,0.007928571428571427,0.9143571428571429,0.07771428571428572,0.21454285714285715
2021-08-04,0.050687499999999996,0.909,0.0403125,-0.018131249999999998
2021-08-05,0.05607692307692309,0.885,0.05884615384615385,0.09271538461538462
2021-08-06,0.04525,0.827375,0.127375,0.16231250000000003
2021-08-09,0.0096875,0.87925,0.111125,0.29593749999999996
2021-08-10,0.04392307692307692,0.8705384615384616,0.08569230769230768,0.10614615384615386
2021-08-11,0.030166666666666665,0.90225,0.06758333333333333,0.16538333333333335
2021-08-12,0.03181818181818182,0.9212727272727274,0.04690909090909091,-0.03204545454545454
2021-08-13,0.044521739130434786,0.8505652173913043,0.1048695652173913,0.12396521739130435
2021-08-16,0.058260869565217394,0.8564782608695651,0.08526086956521739,0.06226086956521739
2021-08-17,0.038384615384615385,0.8704615384615385,0.09115384615384615,0.20495384615384615
2021-08-18,0.03344444444444444,0.8812222222222222,0.08527777777777779,0.15339444444444444
2021-08-19,0.005846153846153846,0.8723076923076923,0.12192307692307693,0.3311230769230769
2021-08-20,0.009857142857142858,0.88075,0.10939285714285715,0.33901785714285715
2021-08-23,0.037093023255813956,0.7941162790697675,0.16874418604651165,0.2972302325581396
2021-08-24,0.01607142857142857,0.8758571428571429,0.10814285714285714,0.3398607142857143
2021-08-25,0.02606666666666667,0.8674666666666667,0.1066,0.23554
2021-08-26,0.04842105263157894,0.8726842105263157,0.07889473684210525,0.07242631578947369
2021-08-27,0.0531764705882353,0.9078823529411766,0.03888235294117647,-0.030741176470588234
2021-08-30,0.06571428571428571,0.856,0.07828571428571429,0.023414285714285728
2021-08-31,0.028,0.9411428571428572,0.030857142857142857,0.02255714285714286
2021-09-01,0.05776923076923077,0.9252307692307693,0.017,-0.03522307692307692
2021-09-02,0.03866666666666666,0.8774166666666666,0.08391666666666668,0.1284833333333333
2021-09-03,0.05548148148148148,0.875,0.06955555555555556,0.02850000000000001
2021-09-07,0.0844,0.8362,0.0794,-0.06718
2021-09-08,0.011722222222222222,0.8989444444444445,0.08927777777777778,0.17282777777777777
2021-09-09,0.04925,0.844625,0.1060625,0.166875
2021-09-10,0.0182,0.9021000000000001,0.0797,0.23048000000000002
2021-09-13,0.050375,0.9496249999999999,0.0,-0.1905125
2021-09-14,0.0221,0.9236000000000001,0.05439999999999999,0.09157000000000001
2021-09-15,0.02335,0.90655,0.07010000000000001,0.08974
2021-09-16,0.09476923076923077,0.8340000000000001,0.07123076923076922,-0.03733076923076924
2021-09-17,0.08018518518518519,0.8586296296296296,0.061148148148148146,0.030237037037037045
2021-09-20,0.0732962962962963,0.8122222222222222,0.11451851851851852,0.10826666666666666
2021-09-21,0.018000000000000002,0.874375,0.1075,0.26616249999999997
2021-09-22,0.06445454545454546,0.8809545454545454,0.054636363636363636,-0.04564090909090908
2021-09-23,0.06863636363636363,0.8848636363636363,0.04645454545454546,0.0021045454545454575
2021-09-24,0.012842105263157894,0.9129473684210526,0.07421052631578946,0.1369842105263158
2021-09-27,0.039,0.8596111111111111,0.10133333333333333,0.14339444444444444
2021-09-28,0.055684210526315794,0.898578947368421,0.04573684210526316,-0.0571
2021-09-29,0.08771428571428572,0.7889285714285714,0.12350000000000001,0.10596428571428572
2021-09-30,0.027600000000000003,0.8629,0.1095,0.25154
2021-10-01,0.1273125,0.8043125,0.068375,-0.145425
2021-10-04,0.053250000000000006,0.8981250000000001,0.048625,-0.103125
2021-10-05,0.059166666666666666,0.9168333333333333,0.023999999999999997,-0.04895
2021-10-06,0.05627272727272727,0.8685454545454546,0.07518181818181818,0.09938181818181818
2021-10-07,0.043750000000000004,0.873875,0.08237499999999999,0.02827500000000001
2021-10-08,0.0459,0.8782,0.0759,0.07146
2021-10-11,0.0535,0.8475,0.09900000000000002,-0.03546666666666667
2021-10-12,0.0398,0.9124000000000001,0.047799999999999995,0.0643
2021-10-13,0.027000000000000003,0.8891111111111112,0.08388888888888887,0.14925555555555556
2021-10-14,0.03922222222222222,0.8695555555555555,0.09122222222222223,0.0923888888888889
2021-10-15,0.0328,0.8186,0.1485,0.22172
2021-10-18,0.053266666666666664,0.8542000000000001,0.09253333333333333,0.10339333333333332
2021-10-19,0.08054545454545455,0.852090909090909,0.06718181818181818,0.02799999999999999
2021-10-20,0.021500000000000002,0.8967499999999999,0.08185,0.19444
2021-10-21,0.024052631578947367,0.9100526315789473,0.06589473684210527,0.11453157894736841
2021-10-22,0.009600000000000001,0.8378,0.1526,0.38836
2021-10-25,0.010125,0.913125,0.07675,0.1964125
2021-10-26,0.042133333333333335,0.8788666666666667,0.079,0.09488
2021-10-27,0.05,0.9091111111111112,0.04088888888888889,0.13372222222222221
2021-10-28,0.008272727272727272,0.9033636363636365,0.08836363636363637,0.17878181818181818
2021-10-29,0.003428571428571429,0.8865714285714285,0.11,0.28464285714285714
2021-11-01,0.015615384615384616,0.9247692307692308,0.05961538461538462,0.15897692307692307
2021-11-02,0.0354,0.88752,0.07704,0.055352
2021-11-03,0.04854545454545455,0.9055454545454545,0.04581818181818182,-0.040118181818181824
2021-11-04,0.0694375,0.838125,0.0924375,0.004193750000000003
2021-11-05,0.06943243243243243,0.7954864864864865,0.13505405405405405,0.1695972972972973
2021-11-08,0.02292307692307692,0.8133846153846154,0.16376923076923078,0.3250615384615384
2021-11-09,0.042199999999999994,0.9012,0.05668,0.007936
2021-11-10,0.0314,0.876,0.09259999999999999,0.04122
2021-11-11,0.01075,0.8645,0.12475,0.3985
2021-11-12,0.032,0.8805999999999999,0.08739999999999999,0.27488666666666667
2021-11-15,0.0301,0.8442999999999999,0.1256,0.20206
2021-11-16,0.030600000000000002,0.8948,0.0746,0.12342666666666666
2021-11-17,0.006181818181818182,0.9036363636363636,0.09018181818181818,0.22182727272727273
2021-11-18,0.022058823529411766,0.8981764705882354,0.07976470588235293,0.19374705882352944
2021-11-19,0.04429166666666667,0.88325,0.0725,0.05980833333333333
2021-11-22,0.0,0.7714000000000001,0.22859999999999997,0.52224
2021-11-23,0.0095,0.9033333333333333,0.08716666666666667,0.23788333333333334
2021-11-24,0.047066666666666666,0.8723333333333333,0.0806,0.11416666666666667
2021-11-26,0.05007692307692308,0.9081923076923076,0.04173076923076923,0.02774615384615384
2021-11-29,0.05991304347826087,0.8640869565217391,0.07604347826086956,0.06567826086956521
2021-11-30,0.114125,0.80425,0.081625,-0.04535
2021-12-01,0.059399999999999994,0.8743000000000001,0.0663,0.07312
2021-12-02,0.09477777777777778,0.8562222222222222,0.049,-0.059933333333333345
2021-12-03,0.02491666666666667,0.8697499999999999,0.10533333333333333,0.17563333333333334
2021-12-06,0.05114285714285714,0.8674285714285714,0.08142857142857142,0.18298571428571428
2021-12-07,0.028600000000000004,0.9151,0.0563,0.16985
2021-12-08,0.05724,0.8712000000000001,0.07156,0.055484
2021-12-09,0.010294117647058823,0.9311764705882353,0.058529411764705885,0.11312941176470588
2021-12-10,0.049933333333333337,0.7856666666666666,0.16433333333333333,0.28642
2021-12-13,0.095,0.8184000000000001,0.087,0.048780000000000004
2021-12-14,0.010375,0.8871249999999999,0.1025,0.1513125
